usps,geoid,ansicode,county,aland,awater,aland_sqmi,awater_sqmi,intptlat,intptlong,county_name,county_suffix
ar,0005053,66856,grant county,1636383583,2897701,631.811,1.119,34.285568,-92.422979,grant,county
ar,0005055,66857,greene county,1496270637,4789563,577.7130000000001,1.849,36.120625,-90.56636999999999,greene,county
ar,0005057,66858,hempstead county,1884268431,35371741,727.52,13.657,33.728611,-93.665809,hempstead,county
ar,0005059,66859,hot spring county,1593384272,18035672,615.2090000000001,6.9639999999999995,34.315177,-92.944147,hot spring,county
ar,0005061,66872,howard county,1524346627,17509480,588.554,6.76,34.083064,-93.990931,howard,county
ar,0005063,69163,independence county,1978630939,19594216,763.954,7.565,35.737499,-91.559942,independence,county
ar,0005065,66860,izard county,1503685426,8912363,580.576,3.4410000000000003,36.094879,-91.913625,izard,county
ar,0005067,66861,jackson county,1641890239,19587838,633.937,7.563,35.596605,-91.223178,jackson,county
ar,0005069,66862,jefferson county,2255220493,111446645,870.7460000000001,43.03,34.277695,-91.930701,jefferson,county
ar,0005071,66863,johnson county,1708890241,59408531,659.806,22.938000000000002,35.573359,-93.46632199999999,johnson,county
ar,0005073,66864,lafayette county,1368208572,43539042,528.268,16.811,33.24066,-93.611643,lafayette,county
ar,0005075,66865,lawrence county,1521913336,12244879,587.614,4.728,36.041098,-91.101153,lawrence,county
ar,0005077,66866,lee county,1560781798,43720896,602.621,16.881,34.779858000000004,-90.77934499999999,lee,county
ar,0005079,66873,lincoln county,1454438320,27514936,561.562,10.624,33.957675,-91.727626,lincoln,county
ar,0005081,66874,little river county,1378539222,84199050,532.257,32.509,33.699496999999994,-94.229774,little river,county
ar,0005083,82850,logan county,1834025084,60692560,708.1210000000001,23.434,35.218654,-93.72091,logan,county
ar,0005085,69164,lonoke county,1996702861,82664680,770.931,31.916999999999998,34.755114,-91.894132,lonoke,county
ar,0005087,69165,madison county,2160711712,7314801,834.255,2.824,36.012545,-93.724053,madison,county
ar,0005089,69898,marion county,1546245413,112149478,597.009,43.301,36.266672,-92.678567,marion,county
ar,0005091,69166,miller county,1620264247,31239378,625.5880000000001,12.062000000000001,33.305505,-93.90150200000001,miller,county
ar,0005093,69899,mississippi county,2332480023,49826383,900.576,19.238,35.766943,-90.05220899999999,mississippi,county
ar,0005095,69167,monroe county,1572464721,36715115,607.132,14.175999999999998,34.679512,-91.20331,monroe,county
ar,0005097,69168,montgomery county,2019883335,52856397,779.8810000000001,20.408,34.545581,-93.66333,montgomery,county
ar,0005099,69169,nevada county,1600189832,7257493,617.837,2.802,33.666699,-93.305072,nevada,county
ar,0005101,69900,newton county,2126135120,5931453,820.905,2.29,35.910742,-93.215899,newton,county
ar,0005103,69170,ouachita county,1897900010,18050432,732.783,6.968999999999999,33.591159999999995,-92.878415,ouachita,county
ar,0005105,69171,perry county,1428557969,23206783,551.569,8.96,34.946363,-92.926877,perry,county
ar,0005107,69172,phillips county,1801659721,82148454,695.625,31.718000000000004,34.423687,-90.855593,phillips,county
ar,0005109,69173,pike county,1555595986,34992289,600.619,13.511,34.158190999999995,-93.658659,pike,county
ar,0005111,69174,poinsett county,1964196920,13522937,758.3810000000001,5.221,35.568870000000004,-90.681104,poinsett,county
ar,0005113,69175,polk county,2221380630,12384831,857.68,4.782,34.490915,-94.230884,polk,county
ar,0005115,69901,pope county,2104499434,47197873,812.552,18.223,35.456557000000004,-93.026818,pope,county
ar,0005117,69176,prairie county,1678092392,71734973,647.915,27.697,34.831115999999994,-91.55362,prairie,county
ar,0005119,69177,pulaski county,1967208492,124610525,759.543,48.111999999999995,34.773988,-92.316515,pulaski,county
ar,0005121,69178,randolph county,1689275585,9858841,652.2330000000001,3.807,36.341297999999995,-91.028441,randolph,county
ar,0005123,83331,st. francis county,1644111286,20050005,634.795,7.7410000000000005,35.014026,-90.742138,st. francis,county
ar,0005125,67102,saline county,1874122935,17837083,723.6030000000001,6.8870000000000005,34.648525,-92.674463,saline,county
ar,0005127,69179,scott county,2311096567,14900915,892.319,5.752999999999999,34.858869,-94.063641,scott,county
ar,0005129,69180,searcy county,1725177056,6256643,666.095,2.416,35.896387,-92.695888,searcy,county
ar,0005131,69181,sebastian county,1377549293,39702896,531.875,15.329,35.196981,-94.274989,sebastian,county
ar,0005133,69182,sevier county,1463672062,41829030,565.127,16.15,33.994877,-94.243279,sevier,county
ar,0005135,69183,sharp county,1565489406,5172583,604.439,1.9969999999999999,36.173398999999996,-91.471069,sharp,county
ar,0005137,69902,stone county,1570579412,7842206,606.404,3.028,35.857031,-92.140573,stone,county
ar,0005139,69903,union county,2691561503,41401574,1039.218,15.985,33.168219,-92.598145,union,county
ar,0005141,69904,van buren county,1838266668,37621422,709.7589999999999,14.526,35.582953,-92.515976,van buren,county
ar,0005143,69905,washington county,2439770221,26958668,942.0010000000001,10.409,35.971209,-94.218417,washington,county
ar,0005145,69906,white county,2680817964,18326633,1035.07,7.0760000000000005,35.254721999999994,-91.753158,white,county
ar,0005147,69907,woodruff county,1519723135,18704002,586.768,7.222,35.192777,-91.244535,woodruff,county
ar,0005149,69908,yell county,2408666014,48861317,929.9910000000001,18.865,34.997713,-93.408303,yell,county
ca,0006001,1675839,alameda county,1914240897,212981773,739.0930000000001,82.23299999999999,37.648327,-121.91292800000001,alameda,county
ca,0006003,1675840,alpine county,1912243146,12557256,738.321,4.848,38.621783,-119.79835200000001,alpine,county
ca,0006005,1675841,amador county,1539947591,29470575,594.577,11.379000000000001,38.44355,-120.653856,amador,county
ca,0006007,1675842,butte county,4238422629,105325735,1636.464,40.666,39.665959,-121.601919,butte,county
ca,0006009,1675885,calaveras county,2641819811,43808748,1020.012,16.915,38.1839,-120.561442,calaveras,county
ca,0006011,1675902,colusa county,2980373022,14581043,1150.729,5.63,39.177739,-122.237563,colusa,county
ca,0006013,1675903,contra costa county,1871894611,209855218,722.743,81.02600000000001,37.919478999999995,-121.95154299999999,contra costa,county
ca,0006015,1682074,del norte county,2606517997,578525673,1006.382,223.37,41.749903,-123.980998,del norte,county
ca,0006017,277273,el dorado county,4423442486,203356347,1707.901,78.516,38.785532,-120.534398,el dorado,county
ca,0006019,277274,fresno county,15433281588,135402342,5958.8240000000005,52.278999999999996,36.761006,-119.655019,fresno,county
ca,0006021,277275,glenn county,3403106640,33749284,1313.9470000000001,13.030999999999999,39.602546000000004,-122.4017,glenn,county
ca,0006023,1681908,humboldt county,9241050191,1254256517,3567.99,484.27099999999996,40.706672999999995,-123.92581799999999,humboldt,county
ca,0006025,277277,imperial county,10817387422,790204642,4176.617,305.1,33.040814000000005,-115.3554,imperial,county
ca,0006027,1804637,inyo county,26368506526,119060126,10180.938,45.968999999999994,36.561977,-117.403927,inyo,county
ca,0006029,2054176,kern county,21061724395,79488702,8131.978,30.691,35.346629,-118.729506,kern,county
ca,0006031,277280,kings county,3598582246,5468555,1389.42,2.1109999999999998,36.072478000000004,-119.81553000000001,kings,county
ca,0006033,277281,lake county,3254241507,188959508,1256.47,72.958,39.094802,-122.746757,lake,county
ca,0006035,1693324,lassen county,11761622251,463440332,4541.188,178.935,40.721086,-120.629952,lassen,county
ca,0006037,277283,los angeles county,10510365728,1794809423,4058.075,692.98,34.196397999999995,-118.26186200000001,los angeles,county
ca,0006039,277284,madera county,5535058234,41957135,2137.098,16.2,37.209821000000005,-119.749802,madera,county
ca,0006041,277285,marin county,1348041348,796972746,520.482,307.71299999999997,38.051817,-122.745974,marin,county
ca,0006043,277286,mariposa county,3752425638,36268140,1448.82,14.003,37.570033,-119.91286000000001,mariposa,county
ca,0006045,277287,mendocino county,9081415546,962953371,3506.3540000000003,371.798,39.432388,-123.442881,mendocino,county
ca,0006047,277288,merced county,5011540864,112770970,1934.967,43.541000000000004,37.194806,-120.722802,merced,county
ca,0006049,277289,modoc county,10140841147,745929078,3915.401,288.005,41.592918,-120.71837,modoc,county
ca,0006051,277290,mono county,7896722221,214695416,3048.942,82.89399999999999,37.915836,-118.87516699999999,mono,county
ca,0006053,277291,monterey county,8496777466,1270701096,3280.6240000000003,490.62,36.240107,-121.315573,monterey,county
ca,0006055,277292,napa county,1938262446,104154637,748.367,40.214,38.5071,-122.325905,napa,county
ca,0006057,1682927,nevada county,2480638586,41513176,957.78,16.028,39.297508,-120.77134299999999,nevada,county
ca,0006059,277294,orange county,2047743976,407762761,790.638,157.438,33.675686999999996,-117.777207,orange,county
ca,0006061,277295,placer county,3644346108,246376805,1407.09,95.12700000000001,39.062032,-120.722718,placer,county
ca,0006063,277296,plumas county,6612371925,156389419,2553.051,60.382,39.992295,-120.824371,plumas,county
ca,0006065,277297,riverside county,18664548548,250935519,7206.423000000001,96.887,33.729828000000005,-116.00223899999999,riverside,county
ca,0006067,277298,sacramento county,2499176690,76080730,964.938,29.375,38.450010999999996,-121.340441,sacramento,county
ca,0006069,277299,san benito county,3596741910,4555000,1388.71,1.7590000000000001,36.610702,-121.085296,san benito,county
ca,0006071,277300,san bernardino county,51947497395,123929658,20057.042,47.85,34.85722,-116.181197,san bernardino,county
ca,0006073,277301,san diego county,10895213672,826296339,4206.666,319.035,33.023604,-116.776117,san diego,county
ca,0006075,277302,san francisco county,121451664,479139414,46.893,184.997,37.727239000000004,-123.032229,san francisco,county
ca,0006077,277303,san joaquin county,3603647052,91127746,1391.376,35.185,37.934982,-121.272244,san joaquin,county
ca,0006079,277304,san luis obispo county,8543720566,820409436,3298.7490000000003,316.762,35.385226,-120.447542,san luis obispo,county
ca,0006081,277305,san mateo county,1161506629,757561040,448.46,292.496,37.414663,-122.371545,san mateo,county
ca,0006083,277306,santa barbara county,7083926262,2729818040,2735.119,1053.989,34.537057,-120.039973,santa barbara,county
ca,0006085,277307,santa clara county,3341632767,35844480,1290.212,13.84,37.220777000000005,-121.69062199999999,santa clara,county
ca,0006087,277308,santa cruz county,1152967527,419570859,445.163,161.997,37.012488,-122.007205,santa cruz,county
ca,0006089,1682610,shasta county,9778188425,186530226,3775.38,72.02,40.760514,-122.04355600000001,shasta,county
ca,0006091,277310,sierra county,2468686345,23299112,953.165,8.996,39.576925,-120.521993,sierra,county
ca,0006093,277311,siskiyou county,16259635719,179864658,6277.880999999999,69.446,41.587986,-122.53328700000002,siskiyou,county
ca,0006095,277312,solano county,2128379066,218648073,821.7719999999999,84.42,38.267226,-121.939594,solano,county
ca,0006097,1657246,sonoma county,4081401375,497545782,1575.838,192.104,38.525182,-122.92611000000001,sonoma,county
ca,0006099,277314,stanislaus county,3870792979,51176484,1494.5220000000002,19.759,37.562384,-121.002656,stanislaus,county
ca,0006101,277315,sutter county,1560237071,15745769,602.411,6.079,39.036190000000005,-121.70393999999999,sutter,county
ca,0006103,1692767,tehama county,7639716083,32276053,2949.711,12.462,40.126156,-122.232276,tehama,county
ca,0006105,277317,trinity county,8234308375,73407838,3179.284,28.343000000000004,40.647724,-123.11440400000001,trinity,county
ca,0006107,277318,tulare county,12494776168,37391591,4824.26,14.437000000000001,36.228823999999996,-118.78106100000001,tulare,county
ca,0006109,277319,tuolumne county,5752116633,138684399,2220.905,53.54600000000001,38.021434,-119.96473300000001,tuolumne,county
ca,0006111,277320,ventura county,4773381212,945947858,1843.013,365.233,34.358740999999995,-119.13314299999999,ventura,county
ca,0006113,277321,yolo county,2628233454,22752699,1014.7669999999999,8.785,38.679595,-121.902441,yolo,county
ca,0006115,277322,yuba county,1636983405,30986529,632.043,11.964,39.266247,-121.340781,yuba,county
co,0008001,198116,adams county,3024052608,41797314,1167.593,16.137999999999998,39.874325,-104.331872,adams,county
co,0008003,198117,alamosa county,1871620085,1847609,722.637,0.713,37.568442,-105.78804099999999,alamosa,county
co,0008005,198118,arapahoe county,2066598513,19528620,797.918,7.54,39.644632,-104.331733,arapahoe,county
co,0008007,198119,archuleta county,3496919117,13827548,1350.168,5.3389999999999995,37.202395,-107.05086299999999,archuleta,county
co,0008009,198120,baca county,6617316162,6142193,2554.96,2.372,37.306693,-102.537758,baca,county
co,0008011,198121,bent county,3918310167,73093675,1512.868,28.221999999999998,37.931891,-103.077584,bent,county
co,0008013,198122,boulder county,1881199124,36604910,726.335,14.133,40.09497,-105.397691,boulder,county
co,0008014,1945881,broomfield county,85477515,1412735,33.003,0.545,39.953302,-105.05203799999998,broomfield,county
co,0008015,198123,chaffee county,2624702236,4013482,1013.403,1.55,38.738236,-106.316949,chaffee,county
co,0008017,198124,cheyenne county,4605714106,8166137,1778.276,3.153,38.835386,-102.604585,cheyenne,county
co,0008019,198125,clear creek county,1023554847,3279694,395.19699999999995,1.266,39.689403000000006,-105.67078300000001,clear creek,county
co,0008021,198126,conejos county,3334117168,9235291,1287.31,3.5660000000000003,37.213406,-106.176447,conejos,county
co,0008023,198127,costilla county,3177804546,8828904,1226.9569999999999,3.409,37.277547,-105.42894,costilla,county
co,0008025,198128,crowley county,2039409768,33430385,787.421,12.908,38.30618,-103.772736,crowley,county
co,0008027,198129,custer county,1913033447,3364740,738.6260000000001,1.2990000000000002,38.101994,-105.373515,custer,county
co,0008029,198130,delta county,2957996789,16897434,1142.089,6.524,38.861756,-107.86475700000001,delta,county
co,0008031,198131,denver county,396364973,4208558,153.037,1.625,39.76185,-104.881105,denver,county
co,0008033,198132,dolores county,2763640287,2716141,1067.048,1.0490000000000002,37.747602,-108.530383,dolores,county
co,0008035,198133,douglas county,2176216560,6752467,840.242,2.6069999999999998,39.325414,-104.925987,douglas,county
co,0008037,198134,eagle county,4362873884,18844072,1684.515,7.276,39.626992,-106.69516899999999,eagle,county
co,0008039,198136,elbert county,4793697030,442148,1850.8570000000002,0.171,39.310582000000004,-104.117729,elbert,county
co,0008041,198135,el paso county,5508553857,7108814,2126.865,2.745,38.827383000000005,-104.527472,el paso,county
co,0008043,198137,fremont county,3970640036,2235393,1533.0729999999999,0.863,38.45517,-105.424958,fremont,county
co,0008045,198138,garfield county,7634470433,21430768,2947.6859999999997,8.274,39.599352,-107.90978,garfield,county
co,0008047,198139,gilpin county,388229135,941898,149.89600000000002,0.364,39.861156,-105.528878,gilpin,county
co,0008049,198140,grand county,4781889775,60250178,1846.2979999999998,23.263,40.123205,-106.09593500000001,grand,county
co,0008051,198141,gunnison county,8389606683,53067063,3239.245,20.489,38.67264,-107.066506,gunnison,county
co,0008053,198142,hinsdale county,2893576418,15324680,1117.2160000000001,5.917000000000001,37.821165,-107.33826100000002,hinsdale,county
co,0008055,198143,huerfano county,4120807961,5792107,1591.0529999999999,2.2359999999999998,37.687815,-104.959928,huerfano,county
